Roll Year,Jurisdiction,Roll Number (Formatted),Mailing Address Line 6,Situs Unit Number,Situs Street Address,Previous Roll Value,Actual Value Land Total,Actual Value Impr Total,Actual Value Total
2023,District of Oak Bay,09-3423-00,V8S 4M8,,537 VICTORIA,1774000,1426000,504000,1930000
2023,District of Oak Bay,09-3424-00,V8S 4M8,,525 VICTORIA,1749000,1427000,474000,1901000
2023,District of Oak Bay,09-3425-00,V8S 4M8,,517 VICTORIA,957200,984000,38000,1022000
2023,District of Oak Bay,09-3426-00,V8R 4Z6,,511 VICTORIA,971800,1011000,35700,1046700
2023,District of Oak Bay,09-3427-00,V8S 4R8,,536 HAMPSHIRE,2135000,1718000,596000,2314000
2023,District of Oak Bay,09-3428-00,V8S 4R8,,518 HAMPSHIRE,2361000,1723000,848000,2571000
2023,District of Oak Bay,09-3429-00,V8S 5G7,,2737 SATELLITE,1436000,896000,697000,1593000
2023,District of Oak Bay,09-3430-00,V8P 2L5,,2747 SATELLITE,2541000,1413000,1382000,2795000
2023,District of Oak Bay,09-3431-00,V8S 2J8,,1203 BEACH,2447000,1644000,1047000,2691000
2023,District of Oak Bay,09-3432-00,V8S 2N2,,1193 BEACH,1551000,1152000,495000,1647000
2023,District of Oak Bay,09-3434-00,V8S 2H1,,1988 CRESCENT,1398000,1580000,109000,1689000
2023,District of Oak Bay,09-3434-01,V8R 1G2,, CRESCENT,48400,55700,0,55700
2023,District of Oak Bay,09-3435-00,V8S 2H1,,1984 CRESCENT,2569000,1643000,1467000,3110000
2023,District of Oak Bay,09-3436-00,V8S 2H1,,1978 CRESCENT,1502000,1645000,166000,1811000
2023,District of Oak Bay,09-3437-00,V8N 2X3,,1972 CRESCENT,1730000,1801000,285000,2086000
2023,District of Oak Bay,09-3438-00,V8S 2J5,,1966 CRESCENT,1863000,2019000,248000,2267000
2023,District of Oak Bay,09-3439-00,V8S 2H1,,1958 CRESCENT,2002000,2074000,322000,2396000
2023,District of Oak Bay,09-3440-00,V8S 2H1,,1946 CRESCENT,3394000,2072000,1810000,3882000
2023,District of Oak Bay,09-3441-00,V8R 2C7,,2647 ANSCOMB,1590000,1579000,160000,1739000
2023,District of Oak Bay,09-3441-00,V6B 1G3,,2647 ANSCOMB,1590000,1579000,160000,1739000
2023,District of Oak Bay,09-3442-00,V8R 2C7,,2645 ANSCOMB,1618000,1579000,183000,1762000
2023,District of Oak Bay,09-3443-10,V8S 2L3,,93 BEACH,1659000,1517000,471000,1988000
2023,District of Oak Bay,09-3443-20,V8S 2L3,,97 BEACH,2510000,1514000,1497000,3011000
2023,District of Oak Bay,09-3445-00,V8S 2L6,,105 BEACH,1387000,1330000,343000,1673000
2023,District of Oak Bay,09-3446-00,V6Z 2R1,,123 BEACH,1350000,1338000,295000,1633000
2023,District of Oak Bay,09-3447-00,V8S 2K8,,82 SYLVAN,1317000,1349000,224000,1573000
2023,District of Oak Bay,09-3448-00,V8S 2K8,,76 SYLVAN,1344000,1334000,315000,1649000
2023,District of Oak Bay,09-3449-00,V8S 2K8,,66 SYLVAN,1312000,1448000,148000,1596000
2023,District of Oak Bay,09-3450-00,V8S 2K8,,50 SYLVAN,2271000,2296000,430000,2726000
2023,District of Oak Bay,09-3450-00,V8S 2K8,,50 SYLVAN,2271000,2296000,430000,2726000
2023,District of Oak Bay,09-3451-00,V8S 2L3,,37 BEACH,2157000,2090000,463000,2553000
2023,District of Oak Bay,09-3453-00,V8S 4M1,,945 FALKLAND,1399000,1226000,290000,1516000
2023,District of Oak Bay,09-3454-00,V8S 4M1,,933 FALKLAND,1288000,1226000,184000,1410000
2023,District of Oak Bay,09-3455-00,V8S 2W4,,2112 PENTLAND,1319000,1227000,188000,1415000
2023,District of Oak Bay,09-3456-00,V8S 2W4,,2118 PENTLAND,1342800,1387000,62600,1449600
2023,District of Oak Bay,09-3457-00,V8S 2W4,,2124 PENTLAND,1427000,1386000,166000,1552000
2023,District of Oak Bay,09-3458-00,V8S 2W4,,2130 PENTLAND,1474000,1386000,214000,1600000
2023,District of Oak Bay,09-3459-00,V8S 2W4,,2136 PENTLAND,1366000,1387000,86500,1473500
2023,District of Oak Bay,09-3462-00,V8S 4L7,,649 FALKLAND,1487000,1387000,194000,1581000
2023,District of Oak Bay,09-3463-00,V8S 4L7,,627 FALKLAND,1601000,1387000,325000,1712000
2023,District of Oak Bay,09-3464-00,V8S 2P8,,2116 MCLAREN,2136000,1322000,1029000,2351000
2023,District of Oak Bay,09-3465-00,V8S 2P8,,2120 MCLAREN,1411000,1322000,191000,1513000
2023,District of Oak Bay,09-3466-00,V8S 2P8,,2124 MCLAREN,1293500,1322000,67400,1389400
2023,District of Oak Bay,09-3467-00,V8S 2P8,,2130 MCLAREN,1390000,1322000,169000,1491000
2023,District of Oak Bay,09-3468-00,V8S 2P8,,2136 MCLAREN,1560000,1322000,375000,1697000
2023,District of Oak Bay,09-3469-00,V8S 4N1,,650 VICTORIA,2200000,1187000,1240000,2427000
2023,District of Oak Bay,09-3470-00,V8S 4N1,,638 VICTORIA,2206000,1189000,1255000,2444000
2023,District of Oak Bay,09-3471-00,V8S 4N1,,626 VICTORIA,1182700,1189000,81700,1270700
2023,District of Oak Bay,09-3472-00,V8R 1B2,, DENISON,44200,53800,0,53800
2023,District of Oak Bay,09-3473-00,V8R 1B2,,394 DENISON,221000,270000,0,270000
2023,District of Oak Bay,09-3474-00,V8R 1B2,, GLEN,351000,427000,0,427000
2023,District of Oak Bay,09-3475-00,V8R 1B2,, GLEN,352000,429000,0,429000
2023,District of Oak Bay,09-3476-00,V8S 4K3,,308 DENISON,1452000,1430000,310000,1740000
2023,District of Oak Bay,09-3485-01,V8S 2J6,,134 BARKLEY,2983000,2106000,1477000,3583000
2023,District of Oak Bay,09-3486-00,V8S 2G5,,142 BARKLEY,2590000,2882000,253000,3135000
2023,District of Oak Bay,09-3487-00,V8S 4K3,, GLEN,72500,88200,0,88200
2023,District of Oak Bay,09-3488-00,V8S 2J6,,150 BARKLEY,2874000,2870000,528000,3398000
2023,District of Oak Bay,09-3489-00,V8S 4K3,,240 DENISON,2505000,2652000,361000,3013000
2023,District of Oak Bay,09-3489-00,V8S 4K3,,240 DENISON,2505000,2652000,361000,3013000
2023,District of Oak Bay,09-3489-00,V8S 4K3,,240 DENISON,2505000,2652000,361000,3013000
2023,District of Oak Bay,09-3489-00,V8S 4K3,,240 DENISON,2505000,2652000,361000,3013000
2023,District of Oak Bay,09-3490-00,V8L 5H3,,230 DENISON,2093000,2240000,287000,2527000
2023,District of Oak Bay,09-3490-00,V8L 5H3,,230 DENISON,2093000,2240000,287000,2527000
2023,District of Oak Bay,09-3490-00,V8S 4K3,,230 DENISON,2093000,2240000,287000,2527000
2023,District of Oak Bay,09-3490-00,V8S 4K3,,230 DENISON,2093000,2240000,287000,2527000
2023,District of Oak Bay,09-3491-00,V8S 4K3,,220 DENISON,1925000,2040000,270000,2310000
2023,District of Oak Bay,09-3491-00,V8S 2V8,,220 DENISON,1925000,2040000,270000,2310000
2023,District of Oak Bay,09-3492-00,V8S 2J6,,158 BARKLEY,2541000,2628000,436000,3064000
2023,District of Oak Bay,09-3492-00,V8S 2J6,,158 BARKLEY,2541000,2628000,436000,3064000
2023,District of Oak Bay,09-3494-00,V8S 4K3,,210 DENISON,2057000,2175000,291000,2466000
2023,District of Oak Bay,09-3495-00,V8S 2J6,,168 BARKLEY,3960000,2495000,2066000,4561000
2023,District of Oak Bay,09-3503-00,V8S 2J7,,20 KING GEORGE,1603000,1628000,285000,1913000
2023,District of Oak Bay,09-3504-00,V8S 2J7,,30 KING GEORGE,1800000,1889000,298000,2187000
2023,District of Oak Bay,09-3504-00,N5A 7T1,,30 KING GEORGE,1800000,1889000,298000,2187000
2023,District of Oak Bay,09-3505-00,V8S 4M1,,957 FALKLAND,1680000,1529000,259000,1788000
2023,District of Oak Bay,09-3506-00,V8S 4M1,,973 FALKLAND,1400000,1323000,181000,1504000
2023,District of Oak Bay,09-3507-00,V8S 4M1,,987 FALKLAND,1594000,1256000,491000,1747000
2023,District of Oak Bay,09-3508-00,V8S 2Y1,,2117 MCNEILL,1484000,1218000,385000,1603000
2023,District of Oak Bay,09-3509-00,V8S 2Y1,,2123 MCNEILL,1473000,1422000,161000,1583000
2023,District of Oak Bay,09-3510-00,V8S 2W4,,2129 MCNEILL,1514000,1423000,197000,1620000
2023,District of Oak Bay,09-3511-00,V8S 2Y1,,2135 MCNEILL,1550000,1423000,235000,1658000
2023,District of Oak Bay,09-3512-00,V8S 4N7,,958 VICTORIA,1351000,1326000,143000,1469000
2023,District of Oak Bay,09-3513-00,V8S 4N7,,974 VICTORIA,1298300,1326000,65100,1391100
2023,District of Oak Bay,09-3514-00,T3C 3E6,,988 VICTORIA,1571000,1243000,429000,1672000
2023,District of Oak Bay,09-3519-00,V8R 5G4,,2077 CADBORO BAY,1721000,1032000,726000,1758000
2023,District of Oak Bay,09-3519-00,V8R 5G4,,2077 CADBORO BAY,1721000,1032000,726000,1758000
2023,District of Oak Bay,09-3554-00,V8S 2J1,,2205 LORNE,3305000,3009000,10000,3019000
2023,District of Oak Bay,09-3554-00,V8S 2J1,,2205 LORNE,3305000,3009000,10000,3019000
2023,District of Oak Bay,09-3554-00,V8S 2J1,,2205 LORNE,3305000,3009000,10000,3019000
2023,District of Oak Bay,09-3558-00,V8R 5S5,,1773 ARMSTRONG,1683000,1441000,400000,1841000
2023,District of Oak Bay,09-3559-00,V8R 5S5,,1757 ARMSTRONG,1450000,1442000,131000,1573000
2023,District of Oak Bay,09-3560-00,V8R 5S5,,1753 ARMSTRONG,1366000,1234000,248000,1482000
2023,District of Oak Bay,09-3561-00,V8R 5S5,,1743 ARMSTRONG,1358000,1234000,236000,1470000
2023,District of Oak Bay,09-3562-00,V8R 5S5,,1731 ARMSTRONG,1245000,1234000,119000,1353000
2023,District of Oak Bay,09-3563-00,V8R 1G2,, ARMSTRONG,353000,360000,0,360000
2023,District of Oak Bay,09-3564-00,V8Z 1E8,,2283 CRANMORE,585000,685000,0,685000
2023,District of Oak Bay,09-3565-00,V8R 1Z2,,2295 CRANMORE,1407000,1218000,322000,1540000
2023,District of Oak Bay,09-3566-00,V8R 5S6,,1780 ARMSTRONG,1459000,1191000,409000,1600000
2023,District of Oak Bay,09-3567-00,V8R 5S6,,1774 ARMSTRONG,1419000,1190000,366000,1556000
2023,District of Oak Bay,09-3568-00,V8R 5S6,,1766 ARMSTRONG,1272000,1189000,192000,1381000
2023,District of Oak Bay,09-3569-00,V8R 5S6,,1758 ARMSTRONG,1370000,1188000,319000,1507000
2023,District of Oak Bay,09-3570-00,V8R 5S6,,1752 ARMSTRONG,1366000,1187000,316000,1503000
2023,District of Oak Bay,09-3571-00,V8R 5S6,,1746 ARMSTRONG,1234000,1186000,184000,1370000
2023,District of Oak Bay,09-3572-00,V8R 5S6,,1732 ARMSTRONG,1237000,1185000,159000,1344000
2023,District of Oak Bay,09-3573-00,V8R 1G2,, ARMSTRONG,373000,360000,0,360000
2023,District of Oak Bay,10-3574-00,V8S 4L4,,525 FALKLAND,1412000,1297000,224000,1521000
2023,District of Oak Bay,10-3575-00,V8S 4L4,,515 FALKLAND,1537000,1311000,324000,1635000
2023,District of Oak Bay,10-3576-00,V8S 2P4,,2117 HALL,1387000,1313000,175000,1488000
2023,District of Oak Bay,10-3577-00,V8R 5T7,,1715 HAMPSHIRE,1492000,1449000,199000,1648000
2023,District of Oak Bay,10-3578-00,V8R 5T7,,1709 HAMPSHIRE,1927000,1448000,668000,2116000
2023,District of Oak Bay,10-3580-00,V8R 6L8,,713 ST. PATRICK,1067000,999000,91100,1090100
2023,District of Oak Bay,10-3581-00,V8S 4X6,,723 ST. PATRICK,1251000,1198000,140000,1338000
2023,District of Oak Bay,10-3582-00,V8S 4X6,,733 ST. PATRICK,1531000,1198000,484000,1682000
2023,District of Oak Bay,10-3583-00,V8S 4X6,,745 ST. PATRICK,1588000,1231000,501000,1732000
2023,District of Oak Bay,10-3584-00,V2G 1S2,,757 ST. PATRICK,1883000,1883000,147000,2030000
2023,District of Oak Bay,10-3585-00,V8S 2S4,,2360 CENTRAL,1747000,1710000,187000,1897000
2023,District of Oak Bay,10-3586-00,V8S 2S4,,2374 CENTRAL,1729000,1710000,147000,1857000
2023,District of Oak Bay,10-3587-01,V8S 2S4,,2376 CENTRAL,1670000,1464000,368000,1832000
2023,District of Oak Bay,10-3587-02,V8S 2S4,,2386 CENTRAL,2016000,1464000,759000,2223000
2023,District of Oak Bay,10-3588-00,V8P 4Z7,,712 TRANSIT,1249000,1198000,154000,1352000
2023,District of Oak Bay,10-3589-00,V8S 4Z6,,724 TRANSIT,1215400,1199000,108000,1307000
2023,District of Oak Bay,10-3590-00,V5Y 0E3,,736 TRANSIT,1314000,1199000,218000,1417000
2023,District of Oak Bay,10-3591-00,V8S 4Z6,,748 TRANSIT,1369000,1231000,248000,1479000
2023,District of Oak Bay,10-3592-00,V8S 4Z7,,787 TRANSIT,2975000,1419000,1917000,3336000
2023,District of Oak Bay,10-3593-00,V8S 4Z7,,767 TRANSIT,1943000,1735000,364000,2099000
2023,District of Oak Bay,10-3594-00,V8S 4Z7,,757 TRANSIT,2184000,1734000,603000,2337000
2023,District of Oak Bay,10-3595-00,V8S 4Z7,,737 TRANSIT,1504000,1417000,187000,1604000
2023,District of Oak Bay,10-3596-00,V8R 6R5,,750 ISLAND,1817000,1589000,373000,1962000
2023,District of Oak Bay,10-3596-00,V8R 6R5,,750 ISLAND,1817000,1589000,373000,1962000
2023,District of Oak Bay,10-3599-00,V8S 2T9,,736 ISLAND,1893000,1589000,438000,2027000
2023,District of Oak Bay,10-3599-00,V8S 2T9,,736 ISLAND,1893000,1589000,438000,2027000
2023,District of Oak Bay,10-3600-00,V8S 2S6,,2406 CENTRAL,1233000,1186000,139000,1325000
2023,District of Oak Bay,10-3601-00,V8S 2S6,,2412 CENTRAL,1161300,1186000,67000,1253000
2023,District of Oak Bay,10-3602-00,V8S 2S6,,2418 CENTRAL,1311000,1187000,209000,1396000
2023,District of Oak Bay,10-3602-00,T1A 0B6,,2418 CENTRAL,1311000,1187000,209000,1396000
2023,District of Oak Bay,10-3603-00,V8S 2S6,,2424 CENTRAL,2275000,1187000,1374000,2561000
2023,District of Oak Bay,10-3604-00,V8S 2S6,,2430 CENTRAL,2071000,1187000,1095000,2282000
2023,District of Oak Bay,10-3605-00,V8S 2S6,,2436 CENTRAL,1280000,1188000,179000,1367000
2023,District of Oak Bay,10-3606-00,V8S 2T9,,722 ISLAND,1460000,1187000,370000,1557000
2023,District of Oak Bay,10-3607-00,V8R 6L8,,697 ST. PATRICK,1508000,990000,833000,1823000
2023,District of Oak Bay,10-3608-00,V8S 2L9,,677 ST. PATRICK,1461000,941000,726000,1667000
2023,District of Oak Bay,10-3609-00,T9H 3G5,,667 ST. PATRICK,1275000,1231000,135000,1366000
2023,District of Oak Bay,10-3610-00,V8S 4X4,,657 ST. PATRICK,1304000,1228000,168000,1396000
2023,District of Oak Bay,10-3611-00,V8S 4X4,,647 ST. PATRICK,1261000,1231000,119000,1350000
2023,District of Oak Bay,10-3612-00,V8S 4X4,,637 ST. PATRICK,1554000,1230000,453000,1683000
2023,District of Oak Bay,10-3613-00,V8S 2V2,,2361 CENTRAL,1716000,1488000,377000,1865000
2023,District of Oak Bay,10-3614-00,V8S 2M5,,2377 CENTRAL,1596000,1486000,252000,1738000
2023,District of Oak Bay,10-3615-00,V8S 2S5,,2389 CENTRAL,1528000,1509000,151000,1660000
2023,District of Oak Bay,10-3616-00,V8S 4Z5,,688 TRANSIT,1162400,1194000,57300,1251300
2023,District of Oak Bay,10-3616-01,V8S 4Z5,,678 TRANSIT,1877000,1230000,817000,2047000
2023,District of Oak Bay,10-3617-00,V0R 3B0,,668 TRANSIT,1276000,1242000,148000,1390000
2023,District of Oak Bay,10-3618-00,V8S 4Z5,,658 TRANSIT,1259000,1239000,121000,1360000
2023,District of Oak Bay,10-3619-00,V8S 4Z5,,648 TRANSIT,1653000,1242000,572000,1814000
2023,District of Oak Bay,10-3620-00,V8S 4Z5,,638 TRANSIT,1849000,1242000,789000,2031000
2023,District of Oak Bay,10-3622-00,V8S 2J5,,145 BARKLEY,2191000,2047000,590000,2637000
2023,District of Oak Bay,10-3623-00,V8S 2J5,,149 BARKLEY,2026000,1973000,450000,2423000
2023,District of Oak Bay,10-3625-00,V8R 5Y1,,2271 MUSGRAVE,1335000,1251000,199000,1450000
2023,District of Oak Bay,10-3626-00,V8R 5Y1,,2263 MUSGRAVE,1260000,1251000,124000,1375000
2023,District of Oak Bay,10-3627-00,V8R 2H7,,2516 DALHOUSIE,2801000,1558000,1604000,3162000
2023,District of Oak Bay,10-3628-00,V8R 2H7,,2526 DALHOUSIE,1555000,1534000,162000,1696000
2023,District of Oak Bay,10-3629-00,V8R 2H7,,2546 DALHOUSIE,2061000,1774000,473000,2247000
2023,District of Oak Bay,10-3630-00,V8R 5Y9,,2260 DUNLEVY,2601000,1623000,1265000,2888000
2023,District of Oak Bay,10-3631-00,V8R 5Y9,,2278 DUNLEVY,1617000,1623000,140000,1763000
2023,District of Oak Bay,10-3632-00,V8R 5Y9,,2296 DUNLEVY,1739000,1623000,273000,1896000
2023,District of Oak Bay,10-3632-00,V8R 5Y9,,2296 DUNLEVY,1739000,1623000,273000,1896000
2023,District of Oak Bay,10-3633-00,V8R 2G6,,2510 CAVENDISH,1661000,1610000,215000,1825000
2023,District of Oak Bay,10-3634-00,V8R 2G6,,2518 CAVENDISH,3059000,1647000,1826000,3473000
2023,District of Oak Bay,10-3635-00,V8R 2G6,,2528 CAVENDISH,2143000,1745000,617000,2362000
2023,District of Oak Bay,10-3636-00,V8R 2G6,,2540 CAVENDISH,1794000,1746000,246000,1992000
2023,District of Oak Bay,10-3637-00,V8R 2G6,,2550 CAVENDISH,2221000,1746000,708000,2454000
2023,District of Oak Bay,10-3638-00,V8R 2G6,,2562 CAVENDISH,1739000,1746000,156000,1902000
2023,District of Oak Bay,10-3639-00,V8R 2G6,,2574 CAVENDISH,1763000,1746000,185000,1931000
2023,District of Oak Bay,10-3640-00,V8R 2H8,,2587 DALHOUSIE,1932000,1733000,276000,2009000
2023,District of Oak Bay,10-3641-00,V8R 2H8,,2579 DALHOUSIE,1748000,1714000,199000,1913000
2023,District of Oak Bay,10-3642-00,V8R 2H8,,2571 DALHOUSIE,2132000,1695000,652000,2347000
2023,District of Oak Bay,10-3643-00,V8R 2H8,,2551 DALHOUSIE,1654000,1675000,135000,1810000
2023,District of Oak Bay,10-3644-00,V8R 2H8,,2543 DALHOUSIE,1960000,1655000,487000,2142000
2023,District of Oak Bay,10-3645-00,V8R 2H8,,2535 DALHOUSIE,1684000,1634000,211000,1845000
2023,District of Oak Bay,10-3646-00,V8R 2H8,,2527 DALHOUSIE,1672000,1522000,308000,1830000
2023,District of Oak Bay,10-3647-00,V8R 2H8,,2515 DALHOUSIE,1537000,1423000,250000,1673000
2023,District of Oak Bay,10-3648-00,V8R 3L3,,2536 THOMPSON,1750000,1703000,214000,1917000
2023,District of Oak Bay,10-3649-00,V8R 3L3,,2532 THOMPSON,1487000,1446000,176000,1622000
2023,District of Oak Bay,10-3650-00,V8R 5Y4,,2550 MUSGRAVE,1710000,1483000,397000,1880000
2023,District of Oak Bay,10-3651-00,V8S 4Y2,,1043 ST. PATRICK,1848000,1359000,1012000,2371000
2023,District of Oak Bay,10-3652-00,V8S 4Y2,,1061 ST. PATRICK,1953000,1768000,337000,2105000
2023,District of Oak Bay,10-3653-00,V8R 1G8,,2323 OAK BAY,1339000,1255000,182000,1437000
2023,District of Oak Bay,10-3653-00,V8R 1G8,,2323 OAK BAY,1339000,1255000,182000,1437000
2023,District of Oak Bay,10-3654-00,V8S 4Y4,,1464 ST. PATRICK,2071000,1402000,838000,2240000
2023,District of Oak Bay,10-3657-00,V8S 4X1,,1437 OLIVER,1851000,1653000,366000,2019000
2023,District of Oak Bay,10-3657-00,V8S 4X1,,1437 OLIVER,1851000,1653000,366000,2019000
2023,District of Oak Bay,10-3658-00,V8S 4X1,,1427 OLIVER,1663000,1403000,397000,1800000
2023,District of Oak Bay,10-3659-00,V8S 2C7,,1415 OLIVER,2015000,1403000,825000,2228000
2023,District of Oak Bay,10-3659-00,V8R 2H8,,1415 OLIVER,2015000,1403000,825000,2228000
2023,District of Oak Bay,10-3660-00,V8S 4X1,,1401 OLIVER,1606000,1402000,331000,1733000
2023,District of Oak Bay,10-3662-00,,,1360 ST. PATRICK,1684000,1510000,296000,1806000
2023,District of Oak Bay,10-3663-00,V8S 4Y4,,1382 ST. PATRICK,1777000,1509000,422000,1931000
2023,District of Oak Bay,10-3664-00,V8S 4Y4,, ST. PATRICK,123000,130000,0,130000
2023,District of Oak Bay,10-3665-00,V8S 4Y4,,1400 ST. PATRICK,2106000,1452000,791000,2243000
2023,District of Oak Bay,10-3666-00,V8S 4Y4,,1424 ST. PATRICK,1834000,1452000,537000,1989000
2023,District of Oak Bay,10-3670-00,V8S 2H5,,2070 PENZANCE,1508000,1481000,138000,1619000
2023,District of Oak Bay,10-3671-00,V8S 2H5,,2078 PENZANCE,1100700,1137000,49400,1186400
2023,District of Oak Bay,10-3672-00,V8S 2H5,,2082 PENZANCE,1103700,1137000,56400,1193400
2023,District of Oak Bay,10-3673-00,V8S 2H5,,2086 PENZANCE,1140500,1137000,88600,1225600
2023,District of Oak Bay,10-3674-00,V8S 2H5,,2090 PENZANCE,1348400,1393000,50800,1443800
2023,District of Oak Bay,10-3676-00,V8S 2J3,,31 MAQUINNA,2664300,2410000,95100,2505100
2023,District of Oak Bay,10-3677-00,V8S 2J3,,37 MAQUINNA,3573000,2250000,1311000,3561000
2023,District of Oak Bay,10-3679-00,V8R 1G2,,340 DENISON,541000,623000,0,623000
2023,District of Oak Bay,10-3680-00,V8S 2K6,,195 SUNNY,1511000,1436000,374000,1810000
2023,District of Oak Bay,10-3681-00,V8S 2K6,,207 SUNNY,3595000,1934000,2148000,4082000
2023,District of Oak Bay,10-3682-00,V8S 2K6,,217 SUNNY,1933000,1940000,367000,2307000
2023,District of Oak Bay,10-3684-00,V8S 2K6,,235 SUNNY,1507000,1574000,241000,1815000
2023,District of Oak Bay,10-3685-00,V8S 2K2,,350 KING GEORGE,1923000,2065000,258000,2323000
2023,District of Oak Bay,10-3688-00,V8S 2J8,,323 KING GEORGE,2204000,1904000,179000,2083000
2023,District of Oak Bay,10-3689-00,,,321 KING GEORGE,3481000,1848000,1596000,3444000
2023,District of Oak Bay,10-3690-00,V8S 2J3,,45 MAQUINNA,3592000,2747000,688000,3435000
2023,District of Oak Bay,10-3692-00,V8S 2J8,,307 KING GEORGE,2399000,2010000,202000,2212000
2023,District of Oak Bay,10-3693-00,L4N 7S4,,305 KING GEORGE,2670000,2059000,474000,2533000
2023,District of Oak Bay,10-3694-00,V8S 2J8,,299 KING GEORGE,2478400,2206000,149000,2355000
2023,District of Oak Bay,10-3695-00,V8S 2K2,,306 KING GEORGE,1619000,1633000,306000,1939000
2023,District of Oak Bay,10-3696-00,V8S 2K2,,296 KING GEORGE,1661000,1801000,195000,1996000
2023,District of Oak Bay,10-3697-00,V9L 5N6,,280 KING GEORGE,1654000,1676000,304000,1980000
2023,District of Oak Bay,10-3698-00,V8S 2K2,,290 KING GEORGE,1725000,1733000,350000,2083000
2023,District of Oak Bay,10-3699-00,V8S 2R3,,2130 CENTRAL,2636000,2220000,626000,2846000
2023,District of Oak Bay,10-3700-00,V8S 2R3,,2124 CENTRAL,1942000,1693000,409000,2102000
2023,District of Oak Bay,10-3701-00,V8S 2R3,,2114 CENTRAL,1901000,1514000,551000,2065000
2023,District of Oak Bay,10-3702-00,V8S 2R3,,2108 CENTRAL,2119000,1596000,470000,2066000
2023,District of Oak Bay,10-3703-00,V8S 4L9,,747 FALKLAND,1549000,1447000,221000,1668000
2023,District of Oak Bay,10-3704-00,V8S 4L9,,767 FALKLAND,1578000,1542000,170000,1712000
2023,District of Oak Bay,10-3708-00,V8R 5L7,,1757 ELGIN,1077100,1078000,90400,1168400
2023,District of Oak Bay,10-3709-00,V8R 5L7,,1763 ELGIN,1252000,1206000,156000,1362000
2023,District of Oak Bay,10-3710-00,V8R 5L7,,1769 ELGIN,1419000,1281000,287000,1568000
2023,District of Oak Bay,10-3710-00,V8R 5L7,,1769 ELGIN,1419000,1281000,287000,1568000
2023,District of Oak Bay,10-3711-01,V8R 5N6,,1690 YALE,1880000,1615000,455000,2070000
2023,District of Oak Bay,10-3713-00,V8R 5N6,,1686 YALE,1349000,1289000,164000,1453000
2023,District of Oak Bay,10-3714-00,V8R 5N6,,1684 YALE,2103000,1679000,630000,2309000
2023,District of Oak Bay,10-3716-00,V8R 6H6,,2120 OAK BAY,1671700,1652000,27400,1679400
2023,District of Oak Bay,10-3719-00,V0N 2W5,,1585 ELGIN,145000,157000,0,157000
2023,District of Oak Bay,10-3720-00,V8R 5L5,,1599 ELGIN,1040000,989000,164000,1153000
2023,District of Oak Bay,10-3721-00,V8R 5L5,,1613 ELGIN,1018300,1042000,69200,1111200
2023,District of Oak Bay,10-3722-00,V8R 5L5,,1627 ELGIN,1278000,1163000,215000,1378000
2023,District of Oak Bay,10-3723-00,V8N 4A8,,1649 ELGIN,1099000,1069000,171000,1240000
2023,District of Oak Bay,10-3726-00,V8R 5N4,,1606 YALE,1880000,1165000,910000,2075000
2023,District of Oak Bay,10-3727-00,V8R 5N4,,1596 YALE,1297000,1165000,255000,1420000
2023,District of Oak Bay,10-3728-00,V8R 5N4,,1584 YALE,1112000,1080000,148000,1228000
2023,District of Oak Bay,10-3729-00,V8R 5N4,,1576 YALE,1155000,1138000,138000,1276000
2023,District of Oak Bay,10-3730-00,V8R 5N4,,1566 YALE,1201000,1137000,194000,1331000
